car_id,make,model,year,mileage,fuel_type,transmission,engine_power,body_type,price
700162736,Škoda,Citigo-e,2020,42151,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,61,H,308000
900503358,BMW,2 Active Tourer,2022,41320,Benzín,A,100,MPV,680000
900501790,Opel,Insignia,2016,266316,Diesel,M,96,C,170000
900508149,Toyota,C-HR,2020,28249,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,90,SUV,480000
900475651,Tesla,Model 3,2021,37394,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,239,S,690000
900475281,Hyundai,Santa Fe,2016,167592,Diesel,A,147,SUV,390000
900496070,Hyundai,Kona,2019,29999,Benzín,M,88,SUV,330000
900499826,BMW,3,2019,84360,Diesel,A,140,C,550000
900476058,Renault,Trafic,2021,95795,Diesel,M,107,V,470000
900499789,BMW,2 Gran Coupe,2020,96072,Diesel,A,140,S,650000
900503078,Škoda,Scala,2020,147416,Benzín,M,70,H,270000
900502761,Honda,CR-V,2007,260901,Benzín,A,110,SUV,140000
900507345,Škoda,Kamiq,2019,44449,Diesel,A,85,SUV,480000
900486877,BMW,X3,2017,235455,Diesel,A,195,SUV,590000
900498083,Mercedes-Benz,GLE,2020,73886,Mild-Hybrid (MHEV)Nejjednodušší forma hybridu. Pomáhá při rozjezdech nebo v nejnižších otáčkách.Benzín + Mild-Hybrid,A,270,SUV,1200000
900503404,Toyota,C-HR,2017,21345,Benzín,M,85,SUV,410000
900499335,BMW,X1,2021,96865,Diesel,A,140,SUV,670000
900498291,Ford,Tourneo Custom,2018,63610,Diesel,A,125,B,780000
900502326,Kia,Sorento,2020,195802,Diesel,A,147,SUV,500000
900481298,Peugeot,5008,2017,90820,Benzín,M,96,MPV,390000
900507383,BMW,3,2016,212354,Diesel,A,110,C,280000
900505602,Peugeot,3008,2022,43998,Benzín,M,96,SUV,540000
900507069,Volkswagen,CC,2014,321614,Diesel,M,103,S,190000
900504713,Kia,Soul,2018,83844,Benzín,A,150,H,340000
900498539,BMW,3,2013,175025,Diesel,M,135,C,250000
900504299,BMW,X3,2017,87709,Diesel,A,140,SUV,470000
900495615,Hyundai,Kona,2021,18055,Benzín,A,88,SUV,420000
900505559,Hyundai,ix35,2015,189343,Diesel,M,85,SUV,200000
900498204,Ford,Tourneo Custom,2017,198712,Diesel,M,125,B,430000
900499609,Volkswagen,Transporter,2017,105258,Diesel,M,75,V,450000
900477223,Volkswagen,Transporter,2019,172537,Diesel,M,75,V,390000
900505832,Peugeot,2008,2022,52087,Benzín,M,74,SUV,390000
900496922,Hyundai,Kona,2020,56746,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,150,SUV,530000
900440144,Ford,Transit Custom,2018,246662,Diesel,M,77,V,240000
900505447,Land Rover,Discovery Sport,2016,101521,Diesel,A,132,SUV,400000
900488693,Renault,Zoe,2017,41671,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,68,H,259000
700167964,Opel,Zafira Life,2019,82486,Diesel,A,130,B,703000
900506488,Opel,Grandland,2019,121878,Diesel,A,130,SUV,390000
900477472,Peugeot,5008,2014,123293,Diesel,M,84,MPV,200000
900505430,Kia,Soul,2017,97734,Benzín,M,97,H,240000
900505160,Citroen,C4,2021,121640,Benzín,M,96,H,320000
900484931,Citroen,C4 Picasso,2016,136674,Diesel,A,85,MPV,210000
900496660,Citroen,C4 Cactus,2016,131362,Benzín,M,60,H,180000
900490616,Hyundai,i40,2016,167645,Diesel,M,104,C,210000
900499913,Ford,Transit Custom,2019,99994,Diesel,M,96,V,400000
900504555,Peugeot,Rifter,2019,192660,Diesel,M,96,P,330000
900499518,Fiat,Scudo,2007,194635,Diesel,M,88,B,150000
900504536,Peugeot,2008,2021,62599,Benzín,M,96,SUV,420000
500036779,Citroen,C4 Grand SpaceTourer,2018,91488,Benzín,M,96,MPV,320000
900479331,Ford,Kuga,2019,73499,Diesel,A,110,SUV,470000
900489028,Citroen,C4,2018,59335,Benzín,M,81,H,180000
900490965,BMW,5,2010,231400,Diesel,A,180,C,210000
900502904,Volkswagen,Caddy,2019,231943,Diesel,M,110,P,330000
900497782,Citroen,C4 Cactus,2016,100340,Benzín,M,60,H,196000
900503842,Opel,Astra,2018,84997,Diesel,M,100,C,300000
900480519,Peugeot,5008,2018,100047,Benzín,M,96,SUV,410000
900498101,Mercedes-Benz,GLE,2017,134774,Benzín,A,335,SUV,830000
900490997,Hyundai,i40,2012,81862,Diesel,M,100,C,180000
900486023,Peugeot,508,2019,131292,Diesel,M,96,S,350000
900505980,Honda,CR-V,2017,156305,Diesel,M,88,SUV,310000
900505912,Mercedes-Benz,E,2010,236556,Diesel,A,170,S,280000
500035745,Citroen,C4 Grand SpaceTourer,2019,138329,Benzín,M,96,MPV,270000
900506818,Fiat,500X,2018,34350,Diesel,A,88,SUV,390000
900504917,Opel,Astra,2015,119444,Diesel,M,100,H,180000
900498813,Volkswagen,Caddy,2016,216965,Diesel,M,75,P,250000
900504965,Škoda,Kamiq,2019,111178,Benzín,M,85,SUV,370000
900499219,Škoda,Superb,2012,85767,Diesel,A,103,C,225000
900501435,Volkswagen,Sharan,2016,200350,Diesel,M,110,MPV,350000
900481926,Škoda,Superb,2017,146270,Diesel,A,110,S,370000
900502047,Mazda,CX-3,2016,112985,Benzín,A,88,SUV,350000
900476453,Citroen,C4 Grand Picasso,2013,183291,Diesel,M,85,MPV,150000
900499782,Honda,CR-V,2010,172019,Diesel,A,110,SUV,190000
900493359,Škoda,Superb,2020,184029,Benzín,A,110,C,370000
900478279,Mitsubishi,Eclipse Cross,2020,50040,Benzín,M,120,SUV,400000
900504110,BMW,3,2010,174764,Diesel,M,135,H,160000
900475840,Škoda,Kamiq,2021,74968,Benzín,A,81,SUV,390000
900499571,BMW,5,2014,131005,Diesel,A,135,S,340000
900490697,Škoda,Kodiaq,2019,130782,Diesel,A,110,SUV,490000
500036707,Volvo,XC60,2021,64046,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,251,SUV,942000
900445523,Ford,Transit,2003,86700,Diesel,M,73,B,120000
900493642,Volkswagen,Passat,2021,179621,Diesel,A,147,C,460000
900490793,Volvo,XC60,2014,247014,Diesel,M,133,SUV,290000
900485333,Škoda,Superb,2017,79048,Benzín,A,132,S,410000
900498796,BMW,3,2006,269070,Benzín,M,160,S,100000
900489084,Mercedes-Benz,CLA,2015,119149,Diesel,A,80,S,340000
900498325,Hyundai,i40,2015,88536,Diesel,M,104,C,300000
900496223,Hyundai,Tucson,2018,86171,Benzín,A,130,SUV,420000
900484652,Chevrolet,Orlando,2013,92689,Benzín,M,104,MPV,140000
900490904,Audi,A4,2020,133450,Benzín,A,110,C,438000
700168820,Škoda,Kodiaq,2024,4923,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,150,SUV,1072000
900502015,Volkswagen,Passat,2015,289185,Diesel,A,176,C,250000
900505699,Mitsubishi,ASX,2018,88288,Benzín,M,86,SUV,220000
900491622,Citroen,C3 Aircross,2018,99725,Benzín,M,60,SUV,180000
900493611,Škoda,Octavia,2013,296099,Diesel,M,125,C,150000
900501558,Škoda,Octavia,2009,217038,Benzín,A,118,C,100000
300145679,Dacia,Spring,2021,36169,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,33,H,228000
900489946,Volkswagen,Transporter,2006,252846,Diesel,M,75,B,160000
900507303,Audi,Q5,2011,277246,Diesel,A,125,SUV,180000
900480540,Renault,Megane,2011,123374,Diesel,M,81,C,65000
900500031,Toyota,Camry,2023,44749,"Full-Hybrid (FHEV)Schopný čistě elektrické jízdy. Na elektřinu parkuje a popojíždí, případně ujede jednotky kilometrů a pomáhá při akceleraci. Šetří brzdy rekuperací, nemá možnost dobíjení u nabíječky elektromobilů.Benzín + Full-Hybrid",A,160,S,700000
900501134,Audi,Q7,2006,390360,Diesel,A,171,SUV,150000
900500114,Audi,A6,2011,184063,Diesel,A,140,S,170000
900505595,Opel,Astra,2017,49346,Benzín,M,110,C,220000
900503403,Škoda,Superb,2010,252987,Diesel,M,103,S,100000
900500056,Škoda,Yeti,2014,187060,Benzín,M,90,SUV,160000
900488267,Citroen,C4 Picasso,2016,172585,Diesel,A,88,MPV,170000
900491442,BMW,X3,2006,198593,Diesel,A,160,SUV,140000
900485751,Volkswagen,Touran,2011,131759,Benzín,M,103,MPV,160000
900491681,Hyundai,i40,2019,136896,Diesel,M,100,C,230000
900496383,Škoda,Octavia,2010,244995,Diesel,A,100,C,130000
300136890,Ford,Mondeo,2017,181193,Diesel,M,132,H,326000
900478419,Škoda,Octavia,2016,198750,Diesel,M,81,C,170000
900501543,Hyundai,i30,2016,216343,Benzín,M,99,C,90000
700144781,Škoda,Kodiaq,2024,10128,Diesel,A,110,SUV,924000
900434287,Ford,Tourneo Custom,2013,225073,Diesel,M,92,B,330000
900500073,Mercedes-Benz,GLE Coupe,2019,154198,Diesel,A,190,SUV,930000
900485076,Škoda,Octavia,2013,167062,Benzín,M,77,H,190000
900493859,Volkswagen,Touran,2016,260232,Diesel,M,81,MPV,230000
900483983,Škoda,Octavia,2020,191025,Benzín,M,110,C,310000
900505977,Suzuki,Ignis,2018,65632,Benzín,M,66,H,280000
900506023,Mercedes-Benz,GLA,2018,57437,Diesel,A,100,SUV,490000
900492688,Škoda,Octavia,2018,126606,Diesel,M,85,H,250000
900497042,Ford,Transit,2012,345200,Diesel,M,92,V,90000
900507166,Volkswagen,Passat,2009,122835,Diesel,M,103,S,100000
900507250,Suzuki,Vitara,2016,88000,Benzín,M,88,SUV,370000
900489104,Škoda,Kamiq,2020,66566,Benzín,M,85,SUV,410000
900490133,Škoda,Superb,2016,168946,Diesel,A,140,C,390000
900494860,BMW,6GT,2018,243044,Diesel,A,195,S,500000
900476051,Škoda,Kodiaq,2018,134970,Diesel,A,110,SUV,470000
900495967,Kia,e-Niro,2019,88240,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,150,SUV,480000
900500083,BMW,X3,2006,227654,Benzín,M,110,SUV,75000
900503681,Hyundai,Sonata,2003,78520,LPG,A,127,S,70000
900507514,Mercedes-Benz,CLA,2023,3332,Benzín,A,120,S,800000
900492074,Audi,A6,2015,229504,Diesel,A,140,S,340000
900427085,Škoda,Superb,2023,31365,Diesel,A,147,S,880000
900489275,Škoda,Superb,2017,155808,Diesel,A,140,S,430000
900497589,Škoda,Octavia,2016,168753,Diesel,A,135,C,350000
900500225,Škoda,Octavia Scout,2016,153780,Diesel,M,110,C,330000
900502914,Škoda,Superb,2017,214071,Diesel,M,110,C,340000
900464138,Škoda,Superb,2022,44590,Benzín,A,110,S,560000
900493555,Mercedes-Benz,E,2015,163015,Diesel,A,190,C,420000
900502349,Kia,Optima,2012,68767,Diesel,M,100,S,180000
900499533,Mercedes-Benz,GLE Coupe,2016,149000,Diesel,A,190,SUV,750000
900472082,Volkswagen,Tiguan,2010,196651,Benzín,M,110,SUV,130000
900491638,Chevrolet,Aveo,2013,81649,Benzín,M,51,H,70000
900487010,Škoda,Superb,2017,177059,Diesel,A,140,S,380000
900501321,Škoda,Rapid,2017,123942,Benzín,M,81,H,230000
900497341,Citroen,C4,2009,96063,Benzín,M,65,H,55000
900487048,Škoda,Octavia,2016,154135,Diesel,A,135,C,320000
900499151,Audi,A4,2016,189096,Diesel,A,140,C,420000
900498032,Lada,Niva,2020,50605,Benzín,M,61,OFF,260000
900499228,Jaguar,XE,2016,139554,Diesel,A,120,S,260000
900498775,Škoda,Superb,2013,278572,Diesel,A,125,C,220000
900496910,Mazda,CX-3,2019,105775,Benzín,M,88,SUV,340000
900500598,Opel,Mokka,2021,45846,Benzín,A,96,SUV,450000
300115187,Mercedes-Benz,C,2016,75806,Benzín,A,155,C,446000
900475912,Škoda,Fabia,2019,181151,Benzín,M,70,C,160000
900481400,Kia,Optima,2019,180544,Diesel,A,100,C,270000
900446880,Ford,Transit,2018,167287,Diesel,M,96,V,420000
900473944,Volkswagen,Tiguan,2009,264033,Diesel,M,125,SUV,130000
900504258,Kia,Ceed,2019,93125,Diesel,M,85,C,260000
900500032,Škoda,Octavia,2012,215139,Diesel,M,125,C,180000
300130838,Mazda,CX-3,2016,100603,Benzín,A,110,SUV,343000
900498313,Škoda,Superb,2020,121439,Benzín,A,110,C,420000
900497264,Toyota,Proace Verso,2020,344678,Diesel,A,130,B,430000
900489840,Mazda,CX-5,2018,81670,Benzín,M,121,SUV,490000
900502922,Škoda,Fabia,2008,173736,Benzín,M,51,H,60000
900492714,Ford,Fiesta,2014,64716,Benzín,M,74,H,150000
900503501,Volkswagen,Golf,2020,110623,Benzín,M,110,C,350000
300149136,Renault,Zoe,2015,61410,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,65,H,175000
1010011369,BMW,i3,2021,37831,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,125,H,500000
900495114,Kia,Sportage,2015,221842,Diesel,A,135,SUV,230000
900499538,Audi,A5,2016,117009,Diesel,M,140,S,350000
900491887,Volkswagen,Touareg,2008,225907,Diesel,A,176,SUV,210000
900494989,Volkswagen,Multivan,2010,192098,Diesel,M,132,B,360000
900496491,Audi,A7,2014,208724,Diesel,A,230,S,420000
900497973,Hyundai,ix35,2013,194808,Diesel,A,135,SUV,220000
900494990,Volkswagen,e-Golf,2018,102477,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,100,H,320000
900493129,Škoda,Octavia,2017,284058,Diesel,M,135,C,270000
900496858,Chevrolet,Orlando,2012,209067,Benzín,M,104,MPV,120000
900477916,Peugeot,3008,2019,53772,Benzín,A,96,SUV,430000
900477509,Peugeot,Traveller,2019,84528,Diesel,A,130,B,700000
900497509,Volkswagen,Caravelle,2009,256050,Diesel,M,96,B,250000
1010010316,Ford,Focus,2019,134388,Diesel,M,110,C,313000
900497118,Volkswagen,Passat,2015,108607,Diesel,M,110,C,350000
900497150,Hyundai,Bayon,2022,24997,Benzín,M,62,SUV,330000
900500922,Mercedes-Benz,CLA,2014,112276,Benzín,A,155,S,440000
900491362,Volkswagen,Tiguan,2010,265668,Diesel,A,103,SUV,170000
900500894,Mercedes-Benz,ML,2010,242174,Diesel,A,150,SUV,230000
900484774,Volkswagen,Passat,2016,105804,Benzín,A,206,S,400000
300139458,Volkswagen,Passat,2020,73229,Benzín,A,110,S,422000
900489058,Volkswagen,Touran,2014,226414,Diesel,M,77,MPV,160000
900504407,Hyundai,Santa Fe,2008,174369,Diesel,A,110,SUV,85000
900504108,Škoda,Octavia,2019,75856,Benzín,A,110,C,460000
500036570,Ford,Focus,2019,102223,Benzín,M,110,C,390000
900494225,Volkswagen,Caravelle,2006,369039,Diesel,M,96,B,170000
300145017,Hyundai,Tucson,2015,158663,Diesel,M,85,SUV,326000
900497917,Mitsubishi,Outlander,2019,79170,Diesel,A,110,SUV,500000
500034909,Citroen,C4 Grand SpaceTourer,2022,71453,Benzín,A,96,MPV,370000
900492759,Ford,Mondeo,2014,147490,Diesel,M,110,C,250000
900494169,Peugeot,5008,2018,173085,Benzín,M,96,SUV,350000
900506921,Hyundai,i20,2012,94006,Benzín,M,57,H,60000
900470942,Škoda,Octavia,2018,159591,Diesel,A,110,C,290000
900502493,Škoda,Octavia,2009,222914,Benzín,M,147,H,150000
900491327,BMW,X5,2009,259180,Diesel,A,210,SUV,245000
900491153,Dacia,Duster,2021,73210,LPG,M,67,SUV,320000
900499456,Škoda,Octavia Scout,2012,170364,Benzín,M,118,C,160000
900499473,Mitsubishi,ASX,2019,101599,Benzín,M,86,SUV,280000
900503989,Škoda,Rapid Spaceback,2014,149740,Diesel,M,77,H,130000
900498831,Renault,Trafic,2008,266397,Diesel,M,84,V,130000
900500125,Škoda,Scala,2019,95035,Diesel,M,85,H,340000
900494041,Mazda,6,2018,135901,Benzín,A,143,C,470000
900497393,Škoda,Octavia,2020,85147,Diesel,A,110,C,490000
300151200,Hyundai,Ioniq,2019,79910,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,88,H,359000
900483028,Ford,Mondeo,2012,221788,Diesel,M,103,C,150000
900488561,Honda,CR-V,2007,220320,Diesel,M,103,SUV,120000
900447197,Mercedes-Benz,CLA,2016,73537,Diesel,A,80,C,330000
900503490,Volkswagen,Multivan,2008,368757,Diesel,M,96,B,130000
900487370,Škoda,Octavia,2019,206955,Diesel,M,85,C,260000
900495580,Volkswagen,Passat,2020,103032,Benzín,A,110,C,420000
900484394,Mazda,6,2015,155756,Diesel,A,110,C,180000
900478301,Seat,Leon,2019,95204,Benzín,M,96,C,330000
900505514,Hyundai,ix35,2013,187305,Diesel,M,85,SUV,160000
300152825,Kia,e-Niro,2021,65306,Battery EV (BEV)Čistě bateriový vůz s tichým provozem a nulovými lokálními emisemi.Elektro (BEV),A,150,SUV,508000
900468088,Fiat,Freemont,2014,146163,Benzín,A,125,SUV,190000
900495034,Nissan,Navara,2012,261634,Diesel,A,140,OFF,200000
900505443,Mercedes-Benz,C,2008,191073,Benzín,A,135,S,180000
900507206,BMW,5,2012,290622,Diesel,A,160,S,200000
900499383,Škoda,Fabia,2016,100358,Benzín,A,81,C,255000
900495028,Škoda,Octavia,2008,238525,Diesel,M,125,C,120000
900498656,Peugeot,5008,2011,187600,Diesel,M,82,MPV,110000
900496804,Mercedes-Benz,GLA,2022,60050,Benzín,A,310,SUV,1100000
900504941,Škoda,Scala,2024,6504,Benzín,M,110,H,460000
900498810,Škoda,Octavia,2018,85534,Benzín,M,85,H,280000
900504606,Kia,ProCeed,2020,94584,Benzín,M,150,C,450000
900494782,Honda,CR-V,2011,192484,Diesel,M,110,SUV,140000
900486812,Škoda,Octavia,2014,221476,Benzín,M,132,C,155000
300146041,Suzuki,Jimny,2009,187035,LPG,M,63,OFF,151000
900484133,Volkswagen,Passat CC,2009,194321,Benzín,A,220,S,140000
900499267,Hyundai,i30,2021,39949,Diesel,M,85,C,380000
300140860,Škoda,Octavia,2021,40493,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,180,H,633000
900492766,Škoda,Octavia,2017,104218,Diesel,M,85,C,250000
900496895,Volkswagen,Touran,2007,212884,Diesel,A,77,MPV,110000
900488277,Škoda,Octavia,2014,309393,Diesel,A,110,C,160000
900486197,Škoda,Octavia,2010,167542,Diesel,M,103,C,160000
900504437,MG,HS,2024,3037,Benzín,A,124,SUV,760000
900502538,Opel,Insignia,2021,109116,Diesel,M,128,H,340000
900501507,Audi,A6,2008,263777,Diesel,A,171,S,110000
900489114,Volkswagen,Golf,2010,233506,Diesel,M,125,H,160000
900502546,BMW,3,2010,225460,Benzín,A,105,S,130000
900506144,Škoda,Octavia,2020,75862,Benzín,M,110,C,380000
900502711,BMW,4,2017,99308,Diesel,A,140,CPE,450000
900482473,Škoda,Kodiaq,2022,29196,Diesel,A,110,SUV,880000
900475808,Peugeot,3008,2019,98028,Diesel,A,96,SUV,430000
900504286,Volkswagen,Caravelle,2013,270919,Diesel,A,103,B,400000
900501508,Ford,Kuga,2016,69397,Benzín,M,88,SUV,300000
900479553,Škoda,Octavia,2018,167043,Diesel,M,85,H,240000
900506798,Škoda,Fabia,2011,225123,Benzín,A,77,H,105000
900484776,Mazda,6,2013,178721,Diesel,M,129,S,190000
900503604,Peugeot,2008,2021,57760,Benzín,M,74,SUV,370000
900482921,Ford,Mondeo,2015,243696,Diesel,M,85,C,145000
900376054,Ford,Tourneo Custom,2023,36632,Diesel,A,125,B,1130000
900504164,Volkswagen,Caddy,2017,168289,Diesel,M,75,P,330000
900487874,Hyundai,i30,2022,31924,Benzín,A,117,C,470000
900478965,Volkswagen,Crafter,2011,210944,Diesel,M,80,V,145000
900500536,Mazda,6,2014,161084,Diesel,M,110,S,180000
900486546,Toyota,Proace City Verso,2020,96824,Benzín,M,81,P,390000
300126752,Honda,CR-V,2007,180695,Benzín,M,110,SUV,153000
900501975,Dacia,Duster,2012,154857,Benzín,M,77,SUV,150000
900506468,Hyundai,i40,2012,195625,Diesel,A,100,C,150000
900487416,Mazda,3,2016,184065,Benzín,M,88,H,220000
900493807,Volkswagen,Touran,2007,180470,Benzín,A,103,MPV,95000
900501131,BMW,3,2020,65445,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,215,S,730000
900507341,Škoda,Octavia,2013,181210,Diesel,M,103,C,160000
900497267,Hyundai,i30,2021,44531,Benzín,M,81,H,285000
900462760,Ford,Kuga,2018,65969,Benzín,A,134,SUV,420000
900492566,Škoda,Rapid Spaceback,2014,134550,Benzín,M,55,H,130000
900501611,Škoda,Rapid,2013,224631,Diesel,M,66,H,100000
900494983,Citroen,Jumpy,2017,156169,Diesel,M,90,V,270000
900498553,Volkswagen,Touran,2019,168491,Benzín,A,110,MPV,450000
900505305,Mitsubishi,ASX,2017,130075,Benzín,M,86,SUV,270000
900500136,Audi,Q7,2007,265455,Diesel,A,176,SUV,210000
900507141,Škoda,Octavia,2018,86930,Benzín,A,110,H,420000
900504468,Hyundai,i30 Fastback,2019,87730,Benzín,M,103,H,330000
900487783,Opel,Zafira,2014,132343,Benzín,M,103,MPV,200000
900499342,Škoda,Octavia,2015,211023,Diesel,M,66,C,180000
900455759,Citroen,Berlingo,2017,84573,Diesel,M,73,P,190000
900500863,Opel,Insignia,2011,149687,Benzín,A,162,S,140000
900482776,Dacia,Jogger,2022,14915,Benzín,M,81,MPV,370000
900507177,Chevrolet,Cruze,2012,132508,Benzín,M,91,S,110000
900507416,BMW,3,2011,223301,Diesel,M,120,S,135000
900456965,Hyundai,i30,2021,162771,Diesel,A,85,C,260000
900495577,Škoda,Scala,2021,70840,Benzín,M,81,H,390000
900494327,Seat,Leon,2013,146210,Benzín,M,90,H,170000
900503912,Škoda,Fabia,2019,104647,Benzín,M,70,H,190000
900502585,Škoda,Superb,2009,172338,Diesel,M,77,S,160000
900506297,Mitsubishi,Eclipse Cross,2022,11243,"Plug-in Hybrid (PHEV)Nejpokročilejší forma hybridu. Schopný čistě elektrické jízdy na desítky kilometrů, má možnost dobíjení u nabíječky elektromobilů. Vysoký kombinovaný výkon, šetří brzdy rekuperací.Benzín + Plug-in Hybrid",A,138,SUV,615000
